#		P	A	b	b	t	r1	r2	yo	yo	Iy	Wy	iy	Iz	Wz	iz
84	L140x9	19.41	24.72	140	140	9	14	4.6	37.8	37.8	465.72	45.55	43.4	465.72	45.55	43.4
85	L140x10	21.45	27.33	140	140	10	14	4.6	38.2	38.2	512.29	50.32	43.3	512.29	50.32	43.3
86	L140x12	25.5	32.49	140	140	12	14	4.6	39	39	602.49	59.66	43.1	602.49	59.66	43.1
87	L150x10	23.02	29.33	150	150	10	14	4.6	40.7	40.7	634.76	58.07	46.5	634.76	58.07	46.5
88	L150x12	27.39	34.89	150	150	12	14	4.6	41.5	41.5	747.48	68.9	46.3	747.48	68.9	46.3
89	L150x15	33.82	43.08	150	150	15	14	4.6	42.7	42.7	908.38	84.66	45.9	908.38	84.66	45.9
90	L150x18	40.11	51.09	150	150	18	14	4.6	43.8	43.8	1060.08	99.86	45.6	1060.08	99.86	45.6
91	L160x10	24.67	31.43	160	160	10	16	5.3	43	43	774.24	66.19	49.6	774.24	66.19	49.6
92	L160x11	27.02	34.42	160	160	11	16	5.3	43.5	43.5	844.21	72.44	49.5	844.21	72.44	49.5
93	L160x12	28.35	37.39	160	160	12	16	5.3	43.9	43.9	912.89	78.62	49.4	912.89	78.62	49.4
94	L160x14	33.97	43.57	160	160	14	16	5.3	44.7	44.7	1046.47	90.77	49.2	1046.47	90.77	49.2
95	L160x16	38.52	49.07	160	160	16	16	5.3	45.5	45.5	1175.19	102.64	48.9	1175.19	102.64	48.9
96	L160x18	43.01	54.79	160	160	18	16	5.3	46.3	46.3	1290.24	114.24	48.7	1290.24	114.24	48.7
97	L160x20	47.44	60.4	160	160	20	16	5.3	47	47	1418.85	125.6	48.5	1418.85	125.6	48.5
98	L180x11	30.47	38.8	180	180	11	16	5.3	48.5	48.5	1216.44	92.47	56	1216.44	92.47	56
99	L180x12	33.12	42.19	180	180	12	16	5.3	48.9	48.9	1316.62	100.41	55.9	1316.62	100.41	55.9
100	L180x15	40.96	52.18	180	180	15	16	5.3	50.1	50.1	1607.36	123.74	55.5	1607.36	123.74	55.5
101	L180x18	48.66	61.99	180	180	18	16	5.3	51.3	51.3	1884.07	146.36	55.1	1884.07	146.36	55.1
102	L180x20	53.72	68.43	180	180	20	16	5.3	52	52	2061.11	161.07	54.9	2061.11	161.07	54.9
103	L200x12	36.97	47.1	200	200	12	18	6	53.7	53.7	1822.78	124.61	62.2	1822.78	124.61	62.2
104	L200x13	39.92	50.85	200	200	13	18	6	54.2	54.2	1960.77	134.44	62.1	1960.77	134.44	62.1
105	L200x14	42.8	54.6	200	200	14	18	6	54.6	54.6	2097	144.17	62	2097	144.17	62
106	L200x16	48.65	61.98	200	200	16	18	6	55.4	55.4	2362.57	163.37	61.7	2362.57	163.37	61.7
107	L200x18	54.4	69.3	200	200	18	18	6	56.2	56.2	2620.64	182.22	61.5	2620.64	182.22	61.5
108	L200x20	60.08	76.54	200	200	20	18	6	57	57	2871.47	200.73	61.2	2871.47	200.73	61.2
109	L200x24	71.26	90.78	200	200	24	18	6	58.5	58.5	3350.66	236.77	60.8	3350.66	236.77	60.8
110	L200x25	74.02	94.29	200	200	25	18	6	58.9	58.9	3466.21	245.59	60.6	3466.21	245.59	60.6
111	L200x30	87.56	111.54	200	200	30	18	6	60.7	60.7	4019.601	288.57	60	4019.601	288.57	60
112	L220x14	47.4	60.38	220	220	14	21	7	59.1	59.1	2814.36	175.18	68.3	2814.36	175.18	68.3
113	L220x16	53.83	68.58	220	220	16	21	7	60.2	60.2	3175.44	198.71	68	3175.44	198.71	68
114	L250x16	61.55	78.4	250	250	16	24	8	67.5	67.5	4717.1	258.43	77.6	4717.1	258.43	77.6
115	L250x18	68.86	87.72	250	250	18	24	8	68.3	68.3	5247.24	288.82	77.3	5247.24	288.82	77.3
116	L250x20	76.11	96.96	250	250	20	24	8	69.1	69.1	5764.87	318.76	77.1	5764.87	318.76	77.1
117	L250x22	83.31	106.12	250	250	22	24	8	70	70	6270.32	348.26	70.9	6270.32	348.26	70.9
118	L250x25	93.97	119.71	250	250	25	24	8	71.1	71.1	7006.39	391.72	76.5	7006.39	391.72	76.5
119	L250x28	104.5	133.12	250	250	28	24	8	72.3	72.3	7716.859	434.25	76.1	7716.859	434.25	76.1
120	L250x30	111.44	141.96	250	250	30	24	8	73.1	73.1	8176.521	462.11	75.9	8176.521	462.11	75.9
121	L250x35	128.51	163.71	250	250	35	24	8	74.9	74.9	9281.05	530.11	75.3	9281.05	530.11	75.3
