#		P	A	h	b	s	r1	yo	Iy	Wy	iy	Iz	Wz	iz
103	140x60x5	9.49	12.09	140	60	5	7	16.2	345.47	49.35	53.4	40.8	9.32	18.4
104	140x60x6	11.2	14.26	140	60	6	9	16.7	398.68	66.95	52.9	47.46	10.97	18.2
105	140x70x5	10.28	13.09	140	70	5	7	19.9	391.05	55.86	54.7	62.87	12.56	21.9
106	140x80x4	8.95	11.4	140	80	4	6	23.4	359.42	51.35	56.1	74.59	13.17	25.6
107	140x80x5	11.06	14.09	140	80	5	7	23.8	436.63	62.38	55.7	91.13	16.23	25.4
108	145x65x3	6.2	7.9	145	65	3	5	16.8	255.04	35.18	56.8	32.69	6.78	20.3
109	148x25x4	5.75	7.32	148	25	4	6	49.2	170.34	24.37	49.6	2.7	1.34	60.7
110	160x40x2	3.65	4.65	160	40	2	3	7.5	158.77	19.58	58.4	5.93	1.83	11.3
111	160x40x3	5.38	6.85	160	40	3	5	8	228.59	28.57	57.8	8.55	2.67	11.2
112	160x40x5	8.71	11.09	160	40	5	7	8.9	355.32	44.31	56.6	12.23	4.25	10.9
113	160x50x2.5	4.92	6.26	160	50	2.5	4	10.7	225.47	28.18	60	13.68	3.48	14.8
114	160x50x4	7.7	9.81	160	50	4	6	11.4	343.12	42.42	59.1	20.87	5.41	14.6
115	160x50x5	9.49	12.09	160	50	5	7	11.9	415.41	51.93	58.6	25.29	6.63	14.5
116	160x50x6	11.2	14.26	160	50	6	9	12.4	479.22	59.9	58	29.35	7.8	14.3
117	160x60x2.5	5.31	6.76	160	60	2.5	4	14	256.48	32.06	61.6	22.79	4.96	18.4
118	160x60x3	6.32	8.055	160	60	3	5	14.2	302.54	37.82	61.3	26.95	5.89	18.3
119	160x60x4	8.32	10.6	160	60	4	6	14.3	391.8	48.97	60.8	34.98	7.72	18.2
120	160x60x5	10.28	13.09	160	60	5	7	15.2	475.49	59.44	60.3	42.56	9.49	18
121	160x60x6	12.14	15.46	160	60	6	9	15.7	550.41	68.8	59.7	49.68	11.18	17.9
122	160x70x4	8.95	11.4	160	70	4	6	18.2	440.48	55.06	62.1	53.86	10.4	21.7
123	160x80x2.5	6.11	7.78	160	80	2.5	3	21.2	319.89	39.99	64.1	50.52	8.59	25.5
