#		P	A	h	b	s	r
1	50x25x2	2.15	2.74	50	25	2	4
2	50x25x2.5	2.62	3.34	50	25	2.5	5
3	50x25x3	3.07	3.91	50	25	3	6
4	50x25x3.5	3.49	4.44	50	25	3.5	7
5	50x25x4	3.88	4.95	50	25	4	8
6	50x30x2	2.31	2.94	50	30	2	4
7	50x30x2.5	2.82	3.59	50	30	2.5	5
8	50x30x3	3.3	4.21	50	30	3	6
9	50x30x3.5	3.76	4.79	50	30	3.5	7
10	50x30x4	4.2	5.35	50	30	4	8
11	50x30x5	4.99	6.36	50	30	5	10
12	50x40x2	2.62	3.34	50	40	2	4
13	50x40x2.5	3.21	4.09	50	40	2.5	5
14	50x40x3	3.77	4.81	50	40	3	6
15	50x40x3.5	4.31	5.49	50	40	3.5	7
16	50x40x4	4.83	6.15	50	40	4	8
17	50x40x4.5	5.31	6.77	50	40	4.5	9
18	50x40x5	5.77	7.36	50	40	5	10
19	60x30x2	2.62	3.34	60	30	2	4
20	60x30x2.5	3.21	4.09	60	30	2.5	5
21	60x30x3	3.77	4.81	60	30	3	6
22	60x30x3.5	4.31	5.49	60	30	3.5	7
23	60x30x4	4.83	6.15	60	30	4	8
24	60x30x4.5	5.31	6.77	60	30	4.5	9
25	60x30x5	5.77	7.36	60	30	5	10
26	60x30x5.5	6.21	7.91	60	30	5.5	11
27	60x30x6	6.62	8.43	60	30	6	12
28	60x40x2	2.93	3.74	60	40	2	4
29	60x40x2.5	3.6	4.59	60	40	2.5	5
30	60x40x3	4.25	5.41	60	40	3	6
31	60x40x3.5	4.86	6.19	60	40	3.5	7
32	60x40x4	5.45	6.95	60	40	4	8
33	60x40x4.5	6.02	7.67	60	40	4.5	9
34	60x40x5	6.56	8.36	60	40	5	10
35	60x40x5.5	7.07	9.01	60	40	5.5	11
36	60x40x6	7.56	9.63	60	40	6	12
37	70x50x2	3.56	4.54	70	50	2	4
38	70x50x2.5	4.39	5.59	70	50	2.5	5
39	70x50x3	5.19	6.61	70	50	3	6
40	70x50x3.5	5.96	7.59	70	50	3.5	7
41	70x50x4	6.71	8.55	70	50	4	8
42	70x50x4.5	7.43	9.47	70	50	4.5	9
43	70x50x5	8.13	10.36	70	50	5	10
44	70x50x5.5	8.8	11.21	70	50	5.5	11
45	70x50x6	9.45	12.03	70	50	6	12
46	80x40x2	3.56	4.54	80	40	2	4
47	80x40x2.5	4.39	5.59	80	40	2.5	5
48	80x40x3	5.19	6.61	80	40	3	6
49	80x40x3.5	5.96	7.59	80	40	3.5	7
