#	0		A	h	b	s	t	r1	r1	d	Iy	Wy	Sy	iy	Iz	Wz	Wz	Wz	iz
53	35Ê8	255.5	325.47	382	362	22	35	20	17.5	272	82894.78	4340.1	2491.96	159.59	27708.5	1530.86	1168.17	1168.17	92.27
54	35Ê9	280.9	357.82	389	363	24	38.5	20	19.25	272	93053.13	4784.3	2767.25	161.26	30738.02	1693.55	1293.57	1293.57	92.68
55	35Ê10	307.6	391.87	396	364	26.5	42	20	21	272	103736.95	5239.3	3054.44	162.7	33819.62	1858.22	1421.64	1421.64	92.9
56	35Ê11	344	437.99	404	374	29	46	20	23	272	118982.06	5890.3	3458.4	164.82	40183.35	2148.84	1644.63	1644.63	95.78
57	35Ê12	381	485.77	414	375	32	51	20	25.5	272	135721.12	6556.6	3886.58	167.15	44924.27	2395.96	1836.42	1836.42	96.17
58	35Ê13	419	533.75	424	376	35	56	20	28	272	153322.14	7232.2	4326.2	169.49	49742.07	2645.85	2030.81	2030.81	96.54
59	35Ê14	457	581.93	434	377	38	61	20	30.5	272	171810.19	7917.6	4777.34	171.83	53526.18	2839.59	2227.81	2227.81	95.91
60	35Ê15	503	640.99	446	378	42	67	20	33.5	272	195206.3	8753.7	5336.35	174.51	60526.71	3202.47	2466.48	2466.48	97.17
61	35Ê16	565	719.27	458	392	46	73	20	36.5	272	227053.18	9915	6094.32	177.67	73566.94	3753.42	2891.61	2891.61	101.13
62	35Ê17	619	788.23	472	393	50	80	20	40	272	258357.05	10947.4	6796.66	181.04	81286.56	4136.72	3191.54	3191.54	101.55
63	35Ê18	682	868.47	488	394	55	88	20	44	272	296560.12	12154.1	7629.66	184.79	90173.85	4577.35	3538.66	3538.66	101.9
64	35Ê19	751	956.93	506	395	60	97	20	48.5	272	342451.6	13535.7	8591.51	189.17	100237.83	5075.33	3929.92	3929.92	102.35
65	35Ê20	830	1056.95	520	409	65	104	20	52	272	392963.39	15114	9664.42	192.82	119352.5	5836.31	4520.43	4520.43	106.26
66	35Ê21	912	1162.03	540	411	71	114	20	57	272	454051.03	16816.7	10869.85	197.67	132896.3	6466.97	5017.71	5017.71	106.94
67	35Ê22	1002	1276.17	562	413	77	125	20	62.5	272	526659.94	18742.4	12243.01	203.15	148011.26	7167.62	5568.89	5568.89	107.69
68	35Ê23	1105	1407.19	580	426	84	134	20	67	272	606878.24	20926.9	13777.86	207.67	174271.91	8181.78	6362.61	6362.61	111.29
69	35Ê24	1214	1546.07	604	430	92	146	20	73	272	704826.45	23338.7	15522.09	213.51	195579.55	9096.72	7087.61	7087.61	112.47
70	40Ê1	146.6	186.81	394	398	11	18	22	9	314	56145.32	2850.1	1559.22	173.36	18922.61	950.88	720.4	720.4	100.64
71	40Ê2	171.7	218.69	400	400	13	21	22	10.5	314	66621.42	3331.2	1836.23	174.54	22412.66	1120.63	849.93	849.93	101.23
72	40Ê3	200.1	254.87	406	403	16	24	22	12	314	78039.23	3844.4	2139.84	174.98	26200.17	1300.26	988.59	988.59	101.39
